accident_id,date,time,state,city,road_type,weather,light_condition,speed_limit_kmph,avg_speed_est_kmph,vehicles_involved,casualties_total,fatalities,serious_injuries,minor_injuries,alcohol_involved,hit_and_run,damage_cost_inr
ACC2019101211260,2019-10-12,09:27,Chhattisgarh,Raipur,Rural Road,Rain,Daylight,60,51.4,1,5,0,1,4,0.0,0.0,32230.03
ACC2022030511261,2022-03-05,18:03,Himachal Pradesh,Solan,National Highway,Clear,Night (lit),90,93.7,1,5,1,2,2,0.0,1.0,35572.47
ACC2018112711262,2018-11-27,20:03,Telangana,Hyderabad,Urban Road,Clear,Night (unlit),40,29.5,1,2,0,1,1,0.0,0.0,133247.11
ACC2021011411263,2021-01-14,19:36,Gujarat,Vadodara,Urban Road,Haze,Night (unlit),50,38.4,2,3,0,1,2,0.0,0.0,65341.5
ACC2024032011264,2024-03-20,14:17,Tamil Nadu,Tiruchirappalli,Urban Road,Clear,Daylight,40,34.0,2,1,0,0,1,0.0,0.0,60719.32
ACC2024091711265,2024-09-17,10:17,Puducherry,Puducherry,Rural Road,Rain,Daylight,70,59.3,2,3,0,0,3,0.0,0.0,93888.08
ACC2024010111266,2024-01-01,21:02,Haryana,Panipat,Urban Road,Clear,Night (unlit),50,27.6,1,1,0,0,1,0.0,0.0,20269.64
ACC2019093011267,2019-09-30,08:25,Uttar Pradesh,Kanpur,National Highway,Clear,Daylight,80,62.4,2,2,0,2,0,1.0,0.0,29968.96
ACC2025012411268,2025-01-24,08:47,Gujarat,Vadodara,National Highway,Clear,Daylight,90,78.3,1,2,0,0,2,0.0,0.0,36477.86
ACC2018112511269,2018-11-25,19:03,West Bengal,Kolkata,Urban Road,Rain,Night (lit),50,47.1,1,2,1,1,0,0.0,0.0,73163.98
ACC2025042511270,2025-04-25,15:21,Goa,Panaji,National Highway,Clear,Dawn/Dusk,80,50.1,1,2,0,0,2,0.0,0.0,55308.93
ACC2021101811271,2021-10-18,21:38,Bihar,Gaya,Urban Road,Clear,Night (lit),60,46.3,1,2,0,0,2,0.0,0.0,69032.29
ACC2024103111272,2024-10-31,08:31,Jharkhand,Ranchi,Urban Road,Clear,Daylight,50,28.7,3,2,0,1,1,1.0,0.0,20626.53
ACC2021070111273,2021-07-01,21:42,Assam,Silchar,Urban Road,Haze,Night (lit),50,39.9,2,1,0,0,1,0.0,1.0,58339.93
ACC2019041511274,2019-04-15,16:16,Karnataka,Hubballi,National Highway,Haze,Daylight,100,94.4,1,3,0,1,2,0.0,0.0,49063.46
ACC2019112611275,2019-11-26,09:08,Telangana,Nizamabad,Urban Road,Clear,Daylight,50,34.2,1,1,0,0,1,0.0,,49731.42
ACC2018050711276,2018-05-07,21:21,Uttarakhand,Haridwar,Rural Road,Clear,Night (lit),60,83.6,2,0,0,0,0,0.0,1.0,97355.76
ACC2018050911277,2018-05-09,09:56,Uttar Pradesh,Ghaziabad,Rural Road,Haze,Daylight,70,65.2,2,2,0,1,1,0.0,0.0,20782.74
ACC2022040411278,2022-04-04,09:28,Jharkhand,Jamshedpur,National Highway,Clear,Daylight,80,65.7,1,0,0,0,0,0.0,0.0,65662.66
ACC2023102411279,2023-10-24,10:53,Uttar Pradesh,Noida,Urban Road,Rain,Daylight,50,25.9,1,1,0,0,1,0.0,0.0,22428.61
ACC2021062111280,2021-06-21,09:38,West Bengal,Siliguri,Urban Road,Rain,Daylight,60,64.6,1,2,0,0,2,0.0,0.0,23141.93
ACC2025061211281,2025-06-12,09:34,Telangana,Warangal,Urban Road,Clear,Daylight,50,63.2,2,5,1,1,3,1.0,0.0,58210.57
ACC2023122411282,2023-12-24,10:17,Gujarat,Rajkot,National Highway,Clear,Daylight,100,99.7,1,5,1,2,2,0.0,0.0,128660.12
ACC2018020911283,2018-02-09,19:21,Maharashtra,Mumbai,Rural Road,Rain,Night (lit),60,44.9,1,2,0,0,2,0.0,0.0,9403.28
ACC2019072811284,2019-07-28,22:05,Maharashtra,Nashik,Rural Road,Clear,Night (unlit),60,66.1,1,4,1,3,0,0.0,0.0,40529.46
ACC2025033111285,2025-03-31,21:35,Kerala,Kochi,State Highway,Storm,Night (lit),80,88.4,3,6,0,0,6,0.0,0.0,171616.53
ACC2021042511286,2021-04-25,01:08,Punjab,Ludhiana,Expressway,Fog,Night (lit),100,82.1,1,2,0,0,2,0.0,1.0,63758.46
ACC2020093011287,2020-09-30,01:14,Gujarat,Vadodara,Expressway,Haze,Night (unlit),110,84.5,2,1,0,0,1,0.0,0.0,113369.38
ACC2019040711288,2019-04-07,18:58,Telangana,Nizamabad,Expressway,Clear,Night (lit),110,,2,3,0,2,1,0.0,0.0,34037.16
ACC2019051411289,2019-05-14,18:34,Haryana,Gurugram,Urban Road,Rain,Night (unlit),40,35.4,1,1,0,0,1,0.0,1.0,23784.14
ACC2018031811290,2018-03-18,20:39,Uttar Pradesh,Varanasi,Urban Road,Clear,Night (lit),50,44.3,1,2,0,1,1,0.0,0.0,47215.18
ACC2025072411291,2025-07-24,08:40,Madhya Pradesh,Jabalpur,State Highway,Clear,Daylight,90,66.6,3,1,0,0,1,0.0,0.0,46783.38
ACC2022030811292,2022-03-08,10:33,Chhattisgarh,Bhilai,Urban Road,Clear,Daylight,40,33.3,1,1,0,0,1,0.0,0.0,17240.24
ACC2021072711293,2021-07-27,18:11,Uttar Pradesh,Ghaziabad,State Highway,Clear,Night (lit),90,60.5,3,1,0,0,1,0.0,0.0,57451.08
ACC2020102611294,2020-10-26,23:13,Chhattisgarh,Raipur,State Highway,Clear,Night (lit),70,55.4,2,3,0,0,3,0.0,0.0,85925.49
ACC2022031811295,2022-03-18,19:44,Karnataka,Mysuru,Rural Road,Rain,Night (lit),60,53.5,1,2,0,2,0,0.0,1.0,125981.07
ACC2019030911296,2019-03-09,18:06,Karnataka,Hubballi,Urban Road,Clear,Night (unlit),50,31.6,4,0,0,0,0,0.0,0.0,54451.46
ACC2020072911297,2020-07-29,18:39,Madhya Pradesh,Jabalpur,Urban Road,Clear,Night (unlit),60,242.8,2,10,0,3,7,0.0,0.0,30623.04
ACC2022091311298,2022-09-13,11:13,Telangana,Nizamabad,Urban Road,Clear,Daylight,50,44.0,1,2,0,0,2,0.0,0.0,39024.38
ACC2019010911299,2019-01-09,08:33,Maharashtra,Nashik,State Highway,Clear,Daylight,70,55.8,1,3,0,2,1,0.0,0.0,1894872.43
ACC2019111211300,2019-11-12,09:01,Rajasthan,Jaipur,National Highway,Rain,Dawn/Dusk,100,66.0,1,4,0,1,3,,0.0,28468.72
ACC2018081711301,2018-08-17,19:48,Jammu and Kashmir,Jammu,Urban Road,Clear,Night (lit),50,45.0,1,0,0,0,0,0.0,0.0,147642.51
ACC2021070611302,2021-07-06,13:56,Punjab,Amritsar,National Highway,Clear,,90,98.6,1,3,0,1,2,0.0,0.0,25062.64
ACC2020020911303,2020-02-09,10:56,Tamil Nadu,Coimbatore,Urban Road,Clear,Daylight,50,49.1,2,2,0,0,2,0.0,0.0,110719.29
ACC2025052411304,2025-05-24,14:29,Rajasthan,Jaipur,Urban Road,,Daylight,50,35.7,2,1,0,1,0,0.0,0.0,25020.32
ACC2021111711305,2021-11-17,20:53,Delhi,New Delhi,Urban Road,,Night (lit),50,45.0,1,2,0,0,2,0.0,0.0,17148.84
ACC2024021111306,2024-02-11,08:35,Madhya Pradesh,Jabalpur,National Highway,Clear,Daylight,90,112.1,1,5,0,1,4,1.0,0.0,45291.29
ACC2019050611307,2019-05-06,19:41,Jharkhand,Jamshedpur,State Highway,Fog,Night (unlit),80,78.8,1,6,1,3,2,,0.0,119868.12
ACC2019080611308,2019-08-06,09:24,Gujarat,Surat,Urban Road,Rain,Daylight,50,46.4,1,2,1,1,0,0.0,0.0,29018.28
ACC2021123111309,2021-12-31,19:19,Tamil Nadu,Tiruchirappalli,Urban Road,Clear,Night (lit),50,43.4,1,2,0,0,2,0.0,0.0,124933.5
ACC2023111411310,2023-11-14,21:58,Madhya Pradesh,Jabalpur,Urban Road,Rain,Night (lit),50,47.7,1,2,0,1,1,0.0,0.0,26898.58
ACC2024122811311,2024-12-28,09:17,Madhya Pradesh,Jabalpur,Urban Road,Clear,Daylight,50,,2,2,0,2,0,0.0,0.0,67150.47
ACC2025031211312,2025-03-12,18:57,Kerala,Kochi,Urban Road,Clear,Night (lit),40,44.1,4,4,0,0,4,1.0,0.0,78025.2
ACC2024110211313,2024-11-02,11:08,Kerala,Kozhikode,Urban Road,Clear,Daylight,50,44.3,1,3,0,1,2,0.0,0.0,9974.11
ACC2023111211314,2023-11-12,18:47,Gujarat,Surat,Urban Road,Rain,Night (unlit),50,,1,2,0,1,1,0.0,0.0,15083.49
ACC2018052811315,2018-05-28,19:49,Assam,Dibrugarh,Urban Road,Clear,Night (lit),50,43.6,1,1,0,1,0,0.0,0.0,3631650.64
ACC2022112811316,2022-11-28,08:53,Uttar Pradesh,Varanasi,Urban Road,Storm,Daylight,50,40.5,2,2,0,1,1,0.0,0.0,140130.46
ACC2023120111317,2023-12-01,06:40,Delhi,New Delhi,Expressway,Clear,Daylight,120,120.3,3,3,0,1,2,0.0,0.0,40661.21
ACC2020110411318,2020-11-04,18:17,Maharashtra,Nashik,Rural Road,Rain,Night (lit),70,92.9,1,3,0,1,2,0.0,0.0,83428.98
ACC2019110511319,2019-11-05,21:47,Karnataka,Hubballi,Urban Road,Rain,Night (lit),50,45.5,1,2,0,2,0,0.0,0.0,11930.24
ACC2018102011320,2018-10-20,07:28,Odisha,Cuttack,Rural Road,Fog,Daylight,70,77.4,2,4,0,0,4,0.0,0.0,58170.59
ACC2022073111321,2022-07-31,20:51,Jharkhand,Jamshedpur,State Highway,Rain,Night (lit),80,81.0,1,3,0,1,2,0.0,0.0,14289.12
ACC2018122711322,2018-12-27,13:29,West Bengal,Siliguri,State Highway,Clear,Dawn/Dusk,80,73.9,1,1,0,0,1,1.0,0.0,37216.26
ACC2021011511323,2021-01-15,08:16,West Bengal,Durgapur,Expressway,Rain,Daylight,100,78.8,1,1,0,0,1,0.0,0.0,18456.36
ACC2022102611324,2022-10-26,10:57,Tamil Nadu,Chennai,Urban Road,Clear,Daylight,50,65.8,2,2,1,0,1,0.0,0.0,25870.1
ACC2022011411325,2022-01-14,10:23,Himachal Pradesh,Shimla,Urban Road,Clear,Daylight,40,43.5,1,3,0,2,1,0.0,0.0,106592.2
ACC2025060311326,2025-06-03,06:37,Karnataka,Mangaluru,Urban Road,Fog,Dawn/Dusk,60,59.5,1,4,0,0,4,0.0,1.0,76093.91
ACC2018112311327,2018-11-23,09:16,Karnataka,Mysuru,Rural Road,Clear,Daylight,60,37.7,1,1,0,0,1,0.0,1.0,37626.17
ACC2019102911328,2019-10-29,18:22,Andhra Pradesh,Vijayawada,State Highway,Clear,Night (lit),90,112.7,1,4,0,2,2,0.0,0.0,19103.85
ACC2018051011329,2018-05-10,18:44,Tamil Nadu,Coimbatore,Urban Road,Clear,Night (unlit),50,36.5,1,1,0,0,1,1.0,0.0,65604.72
ACC2018092411330,2018-09-24,08:49,Punjab,Jalandhar,Rural Road,Clear,Daylight,50,52.3,1,0,0,0,0,0.0,0.0,26077.87
ACC2022051811331,2022-05-18,18:31,Bihar,Patna,Urban Road,Rain,Night (lit),40,29.7,2,1,0,0,1,0.0,,88115.65
ACC2021093011332,2021-09-30,09:52,Chhattisgarh,Raipur,National Highway,Clear,,90,112.9,1,4,0,1,3,0.0,0.0,52973.44
ACC2025082311333,2025-08-23,08:29,Karnataka,Bengaluru,National Highway,Rain,Daylight,90,,1,2,0,1,1,0.0,0.0,182978.62
ACC2023032511334,2023-03-25,21:23,West Bengal,Kolkata,State Highway,Clear,Night (lit),90,88.1,1,1,0,0,1,0.0,0.0,35495.14
ACC2021032711335,2021-03-27,06:50,Uttar Pradesh,Ghaziabad,State Highway,Clear,Daylight,80,41.4,3,2,0,2,0,0.0,0.0,71016.78
ACC2021022311336,2021-02-23,12:32,Gujarat,Surat,Urban Road,Rain,Daylight,60,49.0,2,1,0,0,1,0.0,0.0,66768.27
ACC2025031811337,2025-03-18,22:36,Haryana,Panipat,Urban Road,Clear,Night (lit),50,41.2,1,3,0,1,2,1.0,0.0,38005.18
ACC2022011811338,2022-01-18,20:38,Uttar Pradesh,Lucknow,State Highway,Clear,Night (unlit),90,54.5,1,2,0,2,0,,0.0,29126.62
ACC2023011611339,2023-01-16,19:16,Puducherry,Puducherry,Urban Road,Clear,Night (unlit),50,41.0,1,1,0,1,0,0.0,0.0,84254.46
ACC2020030711340,2020-03-07,08:09,Kerala,Kozhikode,State Highway,Rain,Daylight,80,69.6,1,4,0,2,2,0.0,1.0,30508.02
ACC2021012411341,2021-01-24,18:35,Maharashtra,Mumbai,Urban Road,Clear,Night (unlit),50,35.1,2,1,0,1,0,0.0,0.0,53603.08
ACC2022051711342,2022-05-17,09:59,Karnataka,Bengaluru,National Highway,Rain,,80,57.3,1,1,0,1,0,0.0,0.0,4918.93
ACC2023122111343,2023-12-21,08:38,Punjab,Ludhiana,Urban Road,Clear,Daylight,50,39.0,1,2,0,0,2,0.0,0.0,48861.98
ACC2024122011344,2024-12-20,00:18,Maharashtra,Thane,National Highway,Rain,Night (lit),100,93.5,1,2,0,1,1,0.0,0.0,18634.02
ACC2022022711345,2022-02-27,08:56,Madhya Pradesh,Jabalpur,Rural Road,,Daylight,50,59.2,1,2,0,0,2,0.0,0.0,61058.65
ACC2024092411346,2024-09-24,09:05,Gujarat,Rajkot,State Highway,Rain,Daylight,70,72.6,1,2,0,2,0,0.0,0.0,17484.86
ACC2018060911347,2018-06-09,20:50,Madhya Pradesh,Jabalpur,Rural Road,Clear,Night (unlit),50,48.8,1,2,0,1,1,0.0,0.0,53845.8
ACC2022071411348,2022-07-14,10:58,Rajasthan,Kota,National Highway,,Daylight,80,57.7,2,1,0,0,1,0.0,0.0,14356.81
ACC2018012811349,2018-01-28,09:16,Uttar Pradesh,Kanpur,National Highway,Clear,Dawn/Dusk,90,74.2,2,4,1,0,3,0.0,0.0,32143.71
ACC2019050911350,2019-05-09,10:56,Chhattisgarh,Raipur,Urban Road,Clear,,60,54.0,1,2,0,0,2,0.0,0.0,33738.86
ACC2023062111351,2023-06-21,20:12,Haryana,Panipat,Expressway,Clear,Night (lit),100,67.5,1,3,0,1,2,0.0,0.0,16422.66
ACC2023020411352,2023-02-04,19:22,Tamil Nadu,Chennai,National Highway,Clear,Night (lit),90,71.2,1,6,1,1,4,0.0,0.0,29286.94
ACC2022070611353,2022-07-06,08:33,Rajasthan,Jodhpur,National Highway,Clear,Daylight,90,69.6,1,1,0,0,1,0.0,0.0,23698.76
ACC2023101911354,2023-10-19,10:47,Odisha,Bhubaneswar,Expressway,Clear,Daylight,100,72.3,1,3,0,2,1,0.0,0.0,45590.34
ACC2022082311355,2022-08-23,21:13,Bihar,Gaya,Urban Road,Clear,Night (lit),40,52.3,2,2,0,1,1,0.0,0.0,31718.22
ACC2020122911356,2020-12-29,18:46,Uttar Pradesh,Ghaziabad,Urban Road,Clear,Night (lit),50,48.8,2,3,0,2,1,0.0,0.0,62376.61
ACC2022041211357,2022-04-12,19:18,Odisha,Bhubaneswar,Urban Road,Clear,Night (lit),50,36.9,2,2,0,1,1,0.0,0.0,167458.25
ACC2022041511358,2022-04-15,18:30,Jammu and Kashmir,Jammu,State Highway,Haze,Night (lit),80,86.8,3,6,1,0,5,0.0,0.0,201986.95
ACC2021111711359,2021-11-17,20:04,Maharashtra,Thane,Rural Road,Clear,Night (unlit),50,49.2,1,2,0,1,1,0.0,0.0,37301.49
ACC2018052111360,2018-05-21,00:27,Uttar Pradesh,Varanasi,State Highway,Clear,Night (unlit),70,49.4,2,3,0,3,0,0.0,0.0,30184.06
ACC2023041111361,2023-04-11,00:43,Uttar Pradesh,Varanasi,State Highway,Rain,Night (lit),70,64.4,2,2,0,1,1,0.0,0.0,45662.93
ACC2022012611362,2022-01-26,21:52,Tamil Nadu,Chennai,Rural Road,Clear,Night (lit),60,67.4,1,5,1,0,4,1.0,0.0,55923.83
ACC2024011811363,2024-01-18,20:19,Rajasthan,Udaipur,State Highway,Rain,Night (lit),80,81.2,1,5,0,0,5,1.0,1.0,22368.37
ACC2018112511364,2018-11-25,08:44,Uttar Pradesh,Kanpur,National Highway,Clear,Daylight,100,70.8,10,2,0,0,2,0.0,0.0,203554.84
ACC2018042311365,2018-04-23,18:56,Uttar Pradesh,Lucknow,Rural Road,Clear,Night (lit),60,45.5,2,4,0,1,3,0.0,1.0,195285.98
ACC2021071811366,2021-07-18,09:18,Rajasthan,Udaipur,Urban Road,Clear,Daylight,40,38.3,3,2,0,0,2,0.0,0.0,
ACC2021071111367,2021-07-11,20:41,Delhi,New Delhi,Urban Road,Haze,,50,29.5,1,0,0,0,0,0.0,0.0,13848.31
ACC2022082411368,2022-08-24,20:46,Punjab,Amritsar,State Highway,Rain,Night (unlit),80,82.1,1,4,1,0,3,0.0,0.0,106984.4
ACC2021021011369,2021-02-10,20:59,Odisha,Rourkela,Urban Road,,Night (lit),50,47.4,1,1,0,0,1,0.0,0.0,21387.04
ACC2022062911370,2022-06-29,14:55,Kerala,Kochi,National Highway,Rain,Daylight,90,75.8,2,2,0,2,0,0.0,0.0,84324.7
ACC2020030811371,2020-03-08,05:25,Madhya Pradesh,Indore,Urban Road,,Night (unlit),40,28.6,2,5,0,1,4,0.0,1.0,13809.39
ACC2022012311372,2022-01-23,23:47,Odisha,Rourkela,Urban Road,Clear,Night (lit),50,43.0,1,4,2,1,1,,0.0,81774.11
ACC2021080711373,2021-08-07,09:01,Andhra Pradesh,Guntur,State Highway,Clear,Daylight,90,,3,3,0,2,1,0.0,0.0,61882.43
ACC2025020211374,2025-02-02,20:55,Kerala,Kochi,State Highway,Rain,Night (lit),90,74.6,1,2,0,0,2,0.0,0.0,85307.69
ACC2018061511375,2018-06-15,09:19,Punjab,Ludhiana,Urban Road,Clear,Daylight,50,55.2,2,3,0,2,1,0.0,0.0,198530.27
ACC2023090211376,2023-09-02,20:53,Chhattisgarh,Bhilai,Urban Road,Clear,Night (lit),40,37.8,1,5,0,1,4,0.0,0.0,167084.51
ACC2025020611377,2025-02-06,18:32,Maharashtra,Mumbai,Rural Road,Clear,Night (lit),60,53.3,2,4,0,1,3,0.0,0.0,33437.49
ACC2019120911378,2019-12-09,09:52,Telangana,Warangal,Expressway,Clear,Daylight,100,96.9,1,6,0,2,4,0.0,0.0,12888.2
ACC2019032111379,2019-03-21,19:11,Delhi,New Delhi,State Highway,Clear,,90,68.9,2,2,0,1,1,0.0,0.0,24476.74
ACC2018012211380,2018-01-22,20:28,Gujarat,Rajkot,National Highway,Rain,Night (lit),80,87.3,3,3,1,1,1,0.0,1.0,34307.24
ACC2024071311381,2024-07-13,06:26,Karnataka,Mangaluru,State Highway,Rain,Daylight,70,48.1,1,1,0,0,1,0.0,0.0,17505.8
ACC2024073011382,2024-07-30,09:47,Delhi,New Delhi,National Highway,Clear,Daylight,80,48.5,1,2,0,1,1,0.0,,20302.47
ACC2024091011383,2024-09-10,18:19,Telangana,Warangal,Rural Road,Rain,Night (unlit),60,40.9,2,3,1,1,1,0.0,0.0,125999.91
ACC2021102611384,2021-10-26,20:01,Gujarat,Surat,Urban Road,,Night (lit),50,38.6,3,0,0,0,0,0.0,0.0,89727.99
ACC2020050711385,2020-05-07,21:35,Delhi,New Delhi,Rural Road,,Night (lit),50,48.4,1,4,2,2,0,0.0,0.0,13196.88
ACC2018121611386,2018-12-16,09:57,Maharashtra,Nagpur,Rural Road,,Daylight,50,42.8,1,4,0,2,2,0.0,0.0,33481.33
ACC2023121511387,2023-12-15,08:59,Bihar,Gaya,State Highway,Rain,Daylight,80,59.1,2,6,0,2,4,0.0,0.0,68259.2
ACC2021012411388,2021-01-24,14:36,Karnataka,Mysuru,Rural Road,Clear,,50,54.4,1,2,0,1,1,0.0,0.0,10869.41
ACC2019032611389,2019-03-26,20:26,West Bengal,Howrah,Urban Road,Clear,Night (lit),50,25.2,2,0,0,0,0,0.0,0.0,25368.39
ACC2021021911390,2021-02-19,08:06,Uttar Pradesh,Varanasi,Urban Road,Rain,Dawn/Dusk,50,47.4,1,3,0,1,2,0.0,0.0,76663.58
ACC2019032711391,2019-03-27,19:24,Haryana,Panipat,Urban Road,Clear,Night (lit),50,18.0,1,0,0,0,0,1.0,0.0,21660.74
ACC2021052511392,2021-05-25,20:24,Maharashtra,Mumbai,Urban Road,Rain,Night (unlit),50,40.7,3,2,0,0,2,0.0,0.0,62996.11
ACC2019062511393,2019-06-25,21:12,Maharashtra,Thane,National Highway,,Night (lit),80,,1,3,0,2,1,0.0,0.0,30029.94
ACC2024073011394,2024-07-30,21:21,Jammu and Kashmir,Srinagar,National Highway,Clear,Night (lit),90,93.1,1,4,0,3,1,0.0,0.0,22788.8
ACC2019090611395,2019-09-06,10:56,Maharashtra,Pune,State Highway,Clear,Daylight,80,82.0,1,3,0,0,3,,0.0,19255.01
ACC2019120811396,2019-12-08,21:04,Gujarat,Surat,National Highway,Fog,,90,92.5,2,2,0,0,2,0.0,0.0,105986.42
ACC2018122911397,2018-12-29,08:32,Jammu and Kashmir,Jammu,State Highway,Haze,,90,89.9,1,3,0,0,3,0.0,0.0,90409.65
ACC2024081711398,2024-08-17,09:41,Jharkhand,Jamshedpur,Expressway,Rain,Daylight,110,,1,2,0,0,2,0.0,1.0,89581.96
ACC2024081811399,2024-08-18,08:40,Bihar,Bhagalpur,State Highway,Clear,Daylight,70,76.0,3,1,0,0,1,0.0,0.0,48362.55
ACC2019120111400,2019-12-01,19:02,Delhi,New Delhi,Urban Road,Clear,Night (lit),40,,1,0,0,0,0,0.0,0.0,75210.79
ACC2020122211401,2020-12-22,20:03,Tamil Nadu,Chennai,State Highway,Clear,Night (lit),70,75.0,3,0,0,0,0,1.0,0.0,61795.15
ACC2019062311402,2019-06-23,20:12,Maharashtra,Thane,Urban Road,Rain,,40,35.1,1,5,0,1,4,0.0,0.0,60971.38
ACC2020060111403,2020-06-01,23:34,Maharashtra,Pune,Urban Road,Fog,Night (lit),50,46.7,1,3,0,1,2,0.0,0.0,30609.1
ACC2018030111404,2018-03-01,23:06,Delhi,New Delhi,National Highway,,Night (lit),80,,1,3,0,0,3,0.0,0.0,57288.55
ACC2022082911405,2022-08-29,19:51,West Bengal,Kolkata,Rural Road,Clear,Night (lit),60,,2,1,0,1,0,0.0,0.0,35730.27
ACC2019042311406,2019-04-23,21:38,Uttar Pradesh,Ghaziabad,Urban Road,Storm,Night (unlit),50,52.5,2,3,0,0,3,0.0,0.0,29833.88
ACC2025090211407,2025-09-02,18:26,Assam,Guwahati,Urban Road,Rain,Night (unlit),40,21.8,2,3,0,0,3,0.0,0.0,101676.92
ACC2023103111408,2023-10-31,08:33,Telangana,Nizamabad,State Highway,Haze,,70,67.8,1,4,0,0,4,0.0,0.0,209758.47
ACC2025062611409,2025-06-26,20:48,Jammu and Kashmir,Jammu,Urban Road,Clear,Night (lit),40,27.8,2,1,0,1,0,0.0,0.0,99270.35
ACC2023072911410,2023-07-29,09:41,Puducherry,Puducherry,Urban Road,Clear,Daylight,50,54.8,1,6,1,1,4,1.0,0.0,119701.69
ACC2019020211411,2019-02-02,18:17,Gujarat,Surat,Urban Road,Clear,Night (unlit),50,53.5,1,0,0,0,0,1.0,0.0,49733.8
ACC2023052211412,2023-05-22,04:39,Uttar Pradesh,Kanpur,Urban Road,Clear,Night (unlit),60,48.1,1,1,1,0,0,0.0,0.0,
ACC2025041711413,2025-04-17,09:39,Kerala,Kozhikode,Urban Road,,Daylight,60,58.0,1,4,1,0,3,0.0,0.0,24483.32
ACC2018032711414,2018-03-27,19:10,Maharashtra,Nagpur,National Highway,Clear,Night (lit),80,66.4,1,0,0,0,0,0.0,0.0,70444.68
ACC2022041511415,2022-04-15,23:25,Tamil Nadu,Coimbatore,Urban Road,Clear,Night (lit),60,70.5,1,6,0,2,4,0.0,0.0,133867.85
ACC2024062511416,2024-06-25,21:54,Bihar,Patna,Urban Road,Clear,,50,47.2,2,4,0,0,4,0.0,0.0,36350.7
ACC2024031911417,2024-03-19,18:39,Kerala,Thiruvananthapuram,Rural Road,Clear,Night (lit),70,50.2,3,3,0,1,2,0.0,0.0,50021.19
ACC2019062011418,2019-06-20,20:27,Tamil Nadu,Madurai,State Highway,Rain,Night (lit),80,45.9,1,6,1,2,3,0.0,0.0,80124.03
ACC2019102511419,2019-10-25,09:36,Jammu and Kashmir,Jammu,Urban Road,Rain,Daylight,40,31.9,1,4,1,2,1,0.0,0.0,31218.57
ACC2023100511420,2023-10-05,08:34,Maharashtra,Mumbai,Urban Road,Clear,Daylight,50,55.1,1,2,0,0,2,0.0,1.0,17668.75
ACC2019101811421,2019-10-18,10:09,Punjab,Ludhiana,Urban Road,Clear,Daylight,60,52.7,4,3,0,2,1,0.0,0.0,38867.09
ACC2024112711422,2024-11-27,08:56,Gujarat,Rajkot,Expressway,Clear,Daylight,120,105.0,1,1,0,0,1,0.0,0.0,31206.84
ACC2022060611423,2022-06-06,15:45,Odisha,Rourkela,Expressway,Clear,Daylight,100,104.0,1,2,0,0,2,0.0,0.0,90669.05
ACC2018030111424,2018-03-01,21:16,Haryana,Faridabad,State Highway,Rain,Night (lit),80,61.5,3,4,0,1,3,0.0,0.0,35243.01
ACC2019030111425,2019-03-01,19:42,Rajasthan,Jodhpur,Rural Road,Clear,Night (lit),60,40.3,8,5,0,1,4,0.0,0.0,202618.28
ACC2018073011426,2018-07-30,01:55,Delhi,New Delhi,Urban Road,Clear,Night (lit),50,58.9,3,8,0,2,6,0.0,0.0,29257.41
ACC2020101011427,2020-10-10,21:19,Delhi,New Delhi,Urban Road,Clear,Night (unlit),50,51.3,1,1,0,1,0,0.0,0.0,28392.3
ACC2018020111428,2018-02-01,09:28,Gujarat,Rajkot,Urban Road,Clear,Daylight,50,28.2,3,1,0,0,1,0.0,0.0,50610.66
ACC2022010511429,2022-01-05,08:56,Delhi,New Delhi,National Highway,Clear,Daylight,80,65.2,2,2,0,1,1,0.0,0.0,25270.11
ACC2025081211430,2025-08-12,11:20,Maharashtra,Pune,Expressway,Storm,Daylight,110,98.5,3,2,0,1,1,0.0,0.0,45526.23
ACC2019030111431,2019-03-01,09:43,Jammu and Kashmir,Srinagar,Urban Road,Clear,Daylight,40,33.7,1,1,0,1,0,0.0,0.0,40549.99
ACC2020112111432,2020-11-21,09:32,Uttar Pradesh,Noida,Urban Road,Rain,Daylight,60,60.3,1,1,1,0,0,1.0,0.0,65925.74
ACC2018010711433,2018-01-07,19:47,Karnataka,Bengaluru,Urban Road,Rain,Night (lit),60,55.2,2,3,0,1,2,0.0,0.0,9752.34
ACC2024091211434,2024-09-12,04:29,Andhra Pradesh,Vijayawada,National Highway,Clear,Night (lit),90,92.8,1,4,0,0,4,0.0,0.0,33679.39
ACC2019102211435,2019-10-22,18:19,Rajasthan,Jodhpur,Urban Road,Fog,Night (lit),60,58.4,1,4,0,2,2,0.0,0.0,33779.12
ACC2022082011436,2022-08-20,18:58,Odisha,Rourkela,Urban Road,,Night (unlit),50,50.9,1,2,0,0,2,0.0,0.0,10869.07
ACC2020052311437,2020-05-23,09:31,Rajasthan,Jodhpur,Urban Road,Rain,Daylight,50,51.9,1,3,0,0,3,1.0,0.0,35714.03
ACC2024030411438,2024-03-04,09:16,Maharashtra,Thane,Rural Road,Rain,Daylight,50,,2,4,0,1,3,0.0,0.0,57760.12
ACC2025022411439,2025-02-24,19:36,Gujarat,Surat,National Highway,Rain,Night (unlit),90,60.3,1,5,1,1,3,0.0,0.0,65200.02
ACC2021050111440,2021-05-01,19:42,Telangana,Warangal,Expressway,Clear,Night (lit),120,86.3,2,2,0,1,1,0.0,0.0,
